Year,TowNumber,TimStart,TimEnd,GridLine,GridStation,LatitudeStart,LongitudeStart,DepthMaximumM,EsuperbaNum,EsuperbaVol,EcrystalNum,EcrystalVol,EfrigidaNum,EfrigidaVol,ThysanoeNum,ThysanoeVol,SalpSolNum,SalpSolVol,SalpAggNum,SalpAggVol,YearDigs,ADCP_StartFile,ADCP_StartIdx,ADCP_EndFile,ADCP_EndIdx,TowID,idx1,idx2,SST
2007,118,2588.726389,2588.744444,220.0,-22.0,67.781,69.266,112.0,20.799,4.784,16.193,1.159,,,38.478,1.857,0.0,0.0,0.0,0.0,7,lg2007_031_57600_nb150_tim.csv,5092.0,lg2007_031_57600_nb150_tim.csv,6629.0,177,2410011.0,2411548.0,1.61599078890437
2007,119,2588.747222,2588.754861,220.0,-22.9,67.794,69.234,50.0,3.899,0.6,2.399,0.24,,,22.793,1.05,0.0,0.0,0.0,0.0,7,lg2007_031_57600_nb150_tim.csv,6866.0,lg2007_031_64800_nb150_tim.csv,423.0,178,2411785.0,2412435.0,1.5640634920634524
2007,120,2588.884028,2588.898611,220.0,-21.4,67.782,69.266,105.0,14.967,4.525,4.699,0.348,,,17.578,1.044,0.0,0.0,0.0,0.0,7,lg2007_031_72000_nb150_tim.csv,4325.0,lg2007_031_72000_nb150_tim.csv,5566.0,179,2423431.0,2424672.0,1.561432098765807
2007,121,2588.902778,2588.909028,220.0,-22.6,67.793,69.239,51.0,29.731,7.061,8.919,1.115,,,55.002,1.858,0.0,0.0,0.0,0.0,7,lg2007_031_72000_nb150_tim.csv,5921.0,lg2007_031_72000_nb150_tim.csv,6453.0,180,2425027.0,2425559.0,1.543396810506549
2007,122,2589.018056,2589.034028,220.0,-21.3,67.78,69.263,111.0,71.645,19.452,30.27,2.149,,,27.046,1.612,0.0,0.0,0.0,0.0,7,lg2007_032_00000_nb150_tim.csv,1546.0,lg2007_032_00000_nb150_tim.csv,2905.0,181,2434840.0,2436199.0,1.4593526960786716
2007,125,2589.749306,2589.775,380.0,10.0,66.566,67.159,121.0,0.719,0.359,37.061,3.788,,,191.159,6.416,0.0,0.0,0.0,0.0,7,lg2007_032_57600_nb150_tim.csv,7044.0,lg2007_032_64800_nb150_tim.csv,2138.0,182,2497092.0,2499280.0,0.336024592658424
2007,127,2589.927778,2589.949306,400.0,15.0,66.416,66.924,121.0,31.629,19.853,107.172,12.482,,,22.733,1.115,0.0,0.0,0.0,0.0,7,lg2007_032_79200_nb150_tim.csv,956.0,lg2007_032_79200_nb150_tim.csv,2788.0,183,2512289.0,2514121.0,1.5503286051999698
2007,129,2590.235417,2590.2625,420.0,15.0,66.286,66.641,120.0,6.949,7.043,126.775,15.42,,,100.105,4.207,0.0,0.0,0.0,0.0,7,lg2007_033_14400_nb150_tim.csv,5861.0,lg2007_033_21600_nb150_tim.csv,1074.0,184,2538478.0,2540784.0,2.226312165876152
2007,131,2590.575,2590.596528,440.0,15.0,66.152,66.333,121.0,0.401,0.602,0.669,0.268,,,15.386,0.669,0.0,0.0,0.0,0.0,7,lg2007_033_43200_nb150_tim.csv,6398.0,lg2007_033_50400_nb150_tim.csv,1134.0,185,2567389.0,2569223.0,1.8712755676650938
2007,134,2591.346528,2591.370139,550.0,0.0,65.503,64.476,121.0,0.523,0.523,29.583,3.659,,,95.021,4.255,0.0,0.0,0.0,0.0,7,lg2007_034_28800_nb150_tim.csv,1133.0,lg2007_034_28800_nb150_tim.csv,3143.0,186,2633076.0,2635086.0,2.2813250455849903
2007,136,2591.583333,2591.607639,575.0,10.0,65.277,64.264,121.0,27.252,9.452,1067.947,69.846,,,67.365,3.246,0.0,0.0,0.0,0.0,7,lg2007_034_50400_nb150_tim.csv,9.0,lg2007_034_50400_nb150_tim.csv,2078.0,187,2653234.0,2655303.0,1.9134894524959662
2007,138,2591.892361,2591.909722,585.0,10.0,65.214,64.13,121.0,4.588,2.057,112.336,12.056,,,135.437,4.019,0.0,0.0,0.0,0.0,7,lg2007_034_72000_nb150_tim.csv,5037.0,lg2007_034_72000_nb150_tim.csv,6515.0,188,2679545.0,2681023.0,1.5178316429988108
2008,1,2926.927778,2926.951389,600.0,40.0,64.932,64.396,121.0,9.341,5.409,0.0,0.0,,,139.676,3.085,0.326,-1.0,1.195,3.867,8,lg2008_004_79200_nb150_tim.csv,963.0,lg2008_004_79200_nb150_tim.csv,2973.0,189,440429.0,442439.0,1.127314354382319
2008,3,2927.260417,2927.279861,585.0,10.0,65.216,64.135,123.0,116.019,76.524,30.26,4.446,,,126.918,4.489,0.0,0.0,0.0,0.0,8,lg2008_005_21600_nb150_tim.csv,904.0,lg2008_005_21600_nb150_tim.csv,2560.0,190,468748.0,470404.0,1.0846223093946104
2008,5,2927.683333,2927.704861,500.0,0.0,65.832,65.165,121.0,308.513,76.094,294.808,32.749,,,423.959,16.025,0.0,0.0,0.0,0.0,8,lg2008_005_57600_nb150_tim.csv,1436.0,lg2008_005_57600_nb150_tim.csv,3268.0,191,504761.0,506593.0,0.9997847790507629
2008,7,2928.407639,2928.43125,500.0,60.0,65.481,66.126,121.0,310.893,63.422,0.0,0.0,,,458.597,10.978,0.0,0.0,14.223,46.144,8,lg2008_006_28800_nb150_tim.csv,6343.0,lg2008_006_36000_nb150_tim.csv,1259.0,192,566432.0,568442.0,1.3350968838052844
2008,9,2928.600694,2928.61875,500.0,80.0,65.365,66.479,124.0,322.529,139.53,0.0,0.0,,,477.535,16.086,0.0,0.0,0.0,0.0,8,lg2008_006_50400_nb150_tim.csv,1496.0,lg2008_006_50400_nb150_tim.csv,3033.0,193,582867.0,584404.0,1.3247091460770204
2008,11,2928.774306,2928.796528,500.0,100.0,65.236,66.789,120.0,39.85,27.794,0.0,0.0,,,312.657,8.747,0.0,0.0,0.0,0.0,8,lg2008_006_64800_nb150_tim.csv,2087.0,lg2008_006_64800_nb150_tim.csv,3980.0,194,597646.0,599539.0,1.2362448961635357
2008,13,2928.979861,2929.002778,500.0,120.0,65.113,67.103,121.0,13.399,8.974,0.0,0.0,,,339.644,13.448,0.0,0.0,0.0,0.0,8,lg2008_006_79200_nb150_tim.csv,5397.0,lg2008_007_00000_nb150_tim.csv,255.0,195,615147.0,617098.0,1.3019985484975236
2008,15,2929.240278,2929.259722,500.0,140.0,64.99,67.414,121.0,0.25,0.25,0.0,0.0,,,23.238,4.823,0.0,0.0,0.25,0.5,8,lg2008_007_14400_nb150_tim.csv,6284.0,lg2008_007_21600_nb150_tim.csv,846.0,196,637315.0,638970.0,2.2718278985494496
2008,17,2929.510417,2929.527778,500.0,160.0,64.859,67.717,121.0,24.44,23.039,0.0,0.0,,,734.745,26.121,0.0,0.0,0.0,0.0,8,lg2008_007_43200_nb150_tim.csv,905.0,lg2008_007_43200_nb150_tim.csv,2383.0,197,660310.0,661788.0,2.711324656304588
2008,19,2929.697917,2929.71875,500.0,180.0,64.737,68.01,120.0,2.223,2.778,0.0,0.0,,,64.314,2.459,0.0,0.0,0.0,0.0,8,lg2008_007_57600_nb150_tim.csv,2719.0,lg2008_007_57600_nb150_tim.csv,4493.0,198,676208.0,677982.0,2.4174740845058196
2008,22,2930.219444,2930.234028,500.0,200.0,64.612,68.302,122.0,0.0,0.0,0.0,0.0,,,7.783,0.21,0.0,0.0,20.404,4.417,8,lg2008_008_14400_nb150_tim.csv,4551.0,lg2008_008_14400_nb150_tim.csv,5793.0,199,720603.0,721845.0,2.236565164923365
2008,24,2930.668056,2930.689583,500.0,220.0,64.482,68.605,120.0,27.891,25.159,0.0,0.0,,,27.891,1.587,0.0,0.0,0.0,0.0,8,lg2008_008_57600_nb150_tim.csv,178.0,lg2008_008_57600_nb150_tim.csv,2010.0,200,758791.0,760623.0,1.57273804328058
2008,28,2931.759028,2931.781944,600.0,160.0,64.208,66.243,120.0,14.703,15.686,0.0,0.0,,,629.269,22.291,0.0,0.0,0.0,0.0,8,lg2008_009_64800_nb150_tim.csv,828.0,lg2008_009_64800_nb150_tim.csv,2779.0,201,851659.0,853610.0,2.019224641393402
2008,30,2931.98125,2932.013889,600.0,180.0,64.08,66.558,120.0,1.515,2.409,0.0,0.0,,,1.17,0.048,0.0,0.0,5.232,29.464,8,lg2008_009_79200_nb150_tim.csv,5557.0,lg2008_010_00000_nb150_tim.csv,1242.0,202,870576.0,873354.0,2.4090259685760533
2008,32,2932.25625,2932.285417,600.0,240.0,63.722,67.435,120.0,0.226,0.113,0.0,0.0,,,634.213,37.242,2.185,-1.0,176.413,421.733,8,lg2008_010_21600_nb150_tim.csv,591.0,lg2008_010_21600_nb150_tim.csv,3074.0,203,893984.0,896467.0,2.853150899084236
2008,33,2932.466667,2932.490278,600.0,220.0,63.844,67.13,122.0,0.103,0.103,0.0,0.0,,,8.847,1.286,0.514,-1.0,10.39,44.028,8,lg2008_010_36000_nb150_tim.csv,4316.0,lg2008_010_36000_nb150_tim.csv,6326.0,204,911896.0,913906.0,3.912679844179812
2008,34,2932.921528,2932.955556,600.0,200.0,63.962,66.842,121.0,9.227,4.226,0.0,0.0,,,501.399,12.614,0.0,0.0,2.262,8.334,8,lg2008_010_79200_nb150_tim.csv,473.0,lg2008_010_79200_nb150_tim.csv,3370.0,205,950615.0,953512.0,1.7169842420069832
2008,37,2933.690972,2933.711111,600.0,140.0,64.33,65.941,122.0,16.565,11.043,0.0,0.0,,,139.83,3.91,0.0,0.0,0.298,0.448,8,lg2008_011_57600_nb150_tim.csv,2129.0,lg2008_011_57600_nb150_tim.csv,3843.0,206,1016114.0,1017828.0,1.7908579203129753
2008,39,2933.949306,2933.976389,600.0,100.0,64.575,65.325,119.0,0.375,0.281,0.0,0.0,,,389.498,14.393,0.0,0.0,0.0,0.0,8,lg2008_011_79200_nb150_tim.csv,2838.0,lg2008_011_79200_nb150_tim.csv,5144.0,207,1038104.0,1040410.0,1.6153734286928043
2008,41,2934.15,2934.171528,600.0,120.0,64.458,65.632,122.0,49.689,41.775,0.0,0.0,,,836.015,36.559,0.13,-1.0,10.898,28.801,8,lg2008_012_07200_nb150_tim.csv,5735.0,lg2008_012_14400_nb150_tim.csv,474.0,208,1055189.0,1057021.0,1.7259614475329395
2008,43,2934.299306,2934.320139,600.0,80.0,64.701,65.014,189.0,0.127,0.127,0.0,0.0,,,965.714,31.746,0.0,0.0,0.889,2.032,8,lg2008_012_21600_nb150_tim.csv,4257.0,lg2008_012_21600_nb150_tim.csv,6030.0,209,1067898.0,1069671.0,1.8590262119500673
2008,45,2934.538889,2934.561806,600.0,60.0,64.822,64.723,120.0,13.859,10.709,54.06,10.48,,,482.304,13.103,0.0,0.0,0.458,1.031,8,lg2008_012_43200_nb150_tim.csv,3370.0,lg2008_012_43200_nb150_tim.csv,5321.0,210,1088293.0,1090244.0,1.9544740437158907
2008,47,2934.730556,2934.753472,600.0,40.0,64.941,64.397,120.0,55.337,33.881,0.0,0.0,,,458.17,11.865,0.0,0.0,0.0,0.0,8,lg2008_012_57600_nb150_tim.csv,5499.0,lg2008_012_64800_nb150_tim.csv,356.0,211,1104610.0,1106561.0,1.570991974044176
2008,49,2934.818056,2934.838889,605.0,35.0,64.936,64.241,121.0,-1.0,-1.0,,,,,,,,,,,8,lg2008_012_64800_nb150_tim.csv,5854.0,lg2008_012_72000_nb150_tim.csv,533.0,212,1112059.0,1113833.0,1.8136555868538946
2008,50,2934.911111,2934.935417,610.0,30.0,64.932,64.075,122.0,-1.0,-1.0,,,,,,,,,,,8,lg2008_012_72000_nb150_tim.csv,6681.0,lg2008_012_79200_nb150_tim.csv,1657.0,213,1119981.0,1122051.0,1.872184693385093
2008,51,2934.956944,2934.984028,610.0,35.0,64.9,64.166,120.0,-1.0,-1.0,,,,,,,,,,,8,lg2008_012_79200_nb150_tim.csv,3490.0,lg2008_012_79200_nb150_tim.csv,5795.0,214,1123884.0,1126189.0,1.8731991182423702
2008,52,2937.379167,2937.402778,400.0,40.0,66.242,67.356,120.0,7.202,6.471,187.246,23.599,,,9.394,0.261,0.0,0.0,0.0,0.0,8,lg2008_015_28800_nb150_tim.csv,3962.0,lg2008_015_28800_nb150_tim.csv,5972.0,215,1330101.0,1332111.0,0.2588745234531424
2008,54,2937.549306,2937.576389,400.0,60.0,66.122,67.67,122.0,260.238,63.655,0.352,0.044,,,0.528,0.022,0.0,0.0,1.761,6.165,8,lg2008_015_43200_nb150_tim.csv,4262.0,lg2008_015_43200_nb150_tim.csv,6568.0,216,1344589.0,1346895.0,1.3485204450227073
2008,56,2937.711111,2937.747222,400.0,80.0,65.998,67.982,124.0,468.357,141.262,0.0,0.0,,,112.56,3.829,0.0,0.0,0.0,0.0,8,lg2008_015_57600_nb150_tim.csv,3844.0,lg2008_015_57600_nb150_tim.csv,6918.0,217,1358365.0,1361439.0,1.3059951219522379
2008,58,2937.877083,2937.897222,400.0,100.0,65.884,68.269,122.0,540.403,65.707,0.0,0.0,,,681.032,4.862,0.0,0.0,0.142,0.354,8,lg2008_015_72000_nb150_tim.csv,3786.0,lg2008_015_72000_nb150_tim.csv,5500.0,218,1372494.0,1374208.0,0.5403227405213249
2008,60,2938.2375,2938.261111,400.0,120.0,65.754,68.585,121.0,344.489,102.959,0.0,0.0,,,44.744,1.516,0.0,0.0,2.183,0.97,8,lg2008_016_14400_nb150_tim.csv,6091.0,lg2008_016_21600_nb150_tim.csv,1007.0,219,1403174.0,1405183.0,1.365414427860685
2008,62,2938.45625,2938.482639,400.0,140.0,65.629,68.88,120.0,141.22,88.693,0.0,0.0,,,3.485,0.229,0.0,0.0,0.0,0.0,8,lg2008_016_36000_nb150_tim.csv,3430.0,lg2008_016_36000_nb150_tim.csv,5677.0,220,1421794.0,1424041.0,1.350657102608889
2008,64,2938.627778,2938.650694,400.0,160.0,65.505,69.198,120.0,0.731,0.609,0.0,0.0,,,1.583,0.244,0.0,0.0,0.0,0.0,8,lg2008_016_50400_nb150_tim.csv,3844.0,lg2008_016_50400_nb150_tim.csv,5795.0,221,1436395.0,1438346.0,0.6556845116113712
2008,66,2938.902778,2938.926389,400.0,180.0,65.376,69.48,122.0,10.091,7.064,0.0,0.0,,,190.992,7.202,0.85,0.053,5.205,47.801,8,lg2008_016_72000_nb150_tim.csv,5973.0,lg2008_016_79200_nb150_tim.csv,889.0,222,1459805.0,1461815.0,1.3163023371457112
2008,69,2939.194444,2939.215972,400.0,200.0,65.246,69.796,120.0,0.251,0.251,0.0,0.0,,,19.062,0.69,0.0,0.0,15.551,102.207,8,lg2008_017_14400_nb150_tim.csv,2426.0,lg2008_017_14400_nb150_tim.csv,4258.0,223,1484633.0,1486465.0,1.5710886524821144
2008,71,2939.903472,2939.925694,300.0,200.0,65.855,71.403,120.0,1.057,0.294,0.0,0.0,,,9.516,0.587,0.0,0.0,0.235,-1.0,8,lg2008_017_72000_nb150_tim.csv,6032.0,lg2008_017_79200_nb150_tim.csv,831.0,224,1544988.0,1546880.0,1.604095439337829
2008,74,2940.225694,2940.247917,300.0,180.0,65.987,71.076,120.0,0.0,0.0,0.0,0.0,,,802.322,54.731,3.584,-1.0,38.847,175.745,8,lg2008_018_14400_nb150_tim.csv,5087.0,lg2008_018_14400_nb150_tim.csv,6978.0,225,1572417.0,1574308.0,1.8520839499646982
2008,76,2940.607639,2940.628472,300.0,160.0,66.121,70.77,122.0,9.439,11.628,0.0,0.0,,,414.774,12.64,0.0,0.0,0.0,0.0,8,lg2008_018_50400_nb150_tim.csv,2131.0,lg2008_018_50400_nb150_tim.csv,3905.0,226,1604929.0,1606703.0,1.6122621596244093
2008,80,2941.20625,2941.229167,300.0,80.0,66.64,69.556,121.0,203.245,101.645,0.0,0.0,,,41.685,2.253,0.0,0.0,7.886,4.394,8,lg2008_019_14400_nb150_tim.csv,3432.0,lg2008_019_14400_nb150_tim.csv,5383.0,227,1655886.0,1657837.0,1.8041227800549469
2008,82,2941.429861,2941.455556,300.0,100.0,66.504,69.849,121.0,52.206,47.535,0.0,0.0,,,1.868,0.259,0.0,0.0,0.104,0.519,8,lg2008_019_36000_nb150_tim.csv,1185.0,lg2008_019_36000_nb150_tim.csv,3372.0,228,1674921.0,1677108.0,1.7240707647751607
2008,84,2941.748611,2941.770139,300.0,60.0,66.769,69.234,122.0,1063.573,169.09,19.364,3.654,,,6.82,0.304,0.0,0.0,0.0,0.0,8,lg2008_019_57600_nb150_tim.csv,7037.0,lg2008_019_64800_nb150_tim.csv,1777.0,229,1702054.0,1703887.0,1.5095826972011839
2008,86,2941.9875,2942.00625,300.0,40.0,66.899,68.913,121.0,331.94,176.005,0.965,0.322,,,4.021,0.402,0.0,0.0,0.0,0.0,8,lg2008_019_79200_nb150_tim.csv,6092.0,lg2008_020_00000_nb150_tim.csv,595.0,230,1722390.0,1723986.0,1.7248544145272005
2008,90,2943.068056,2943.086111,200.0,260.0,66.038,73.904,124.0,139.387,160.891,0.0,0.0,,,1395.575,58.014,0.928,-1.0,40.377,224.319,8,lg2008_021_00000_nb150_tim.csv,5857.0,lg2008_021_07200_nb150_tim.csv,299.0,231,1814375.0,1815912.0,1.994502492412864
2008,91,2943.238889,2943.257639,200.0,240.0,66.166,73.623,122.0,0.0,0.0,0.0,0.0,,,18.029,0.622,9.015,-1.0,32.795,63.724,8,lg2008_021_14400_nb150_tim.csv,6210.0,lg2008_021_21600_nb150_tim.csv,712.0,232,1828917.0,1830513.0,2.174828532665409
2008,92,2944.148611,2944.16875,200.0,220.0,66.317,73.321,120.0,0.0,0.0,0.0,0.0,,,980.322,47.629,0.0,0.0,5.334,24.893,8,lg2008_022_07200_nb150_tim.csv,5621.0,lg2008_022_14400_nb150_tim.csv,240.0,233,1906362.0,1908076.0,2.0543482021381982
2008,93,2944.239583,2944.263194,200.0,200.0,66.452,73.029,121.0,37.51,45.013,0.0,0.0,,,868.945,31.305,0.0,0.0,4.168,8.984,8,lg2008_022_14400_nb150_tim.csv,6270.0,lg2008_022_21600_nb150_tim.csv,1186.0,234,1914106.0,1916116.0,2.1517125808051736
2008,95,2944.551389,2944.572222,200.0,180.0,66.585,72.723,121.0,1.032,1.29,0.0,0.0,,,1.419,0.064,0.0,0.0,0.0,0.0,8,lg2008_022_43200_nb150_tim.csv,4437.0,lg2008_022_43200_nb150_tim.csv,6211.0,235,1940649.0,1942423.0,1.9872171831004697
2008,97,2944.819444,2944.85,200.0,160.0,66.715,72.43,120.0,17.996,19.94,0.0,0.0,,,1.117,0.066,0.0,0.0,0.0,0.0,8,lg2008_022_64800_nb150_tim.csv,5975.0,lg2008_022_72000_nb150_tim.csv,1482.0,236,1963468.0,1966069.0,1.8268417883650814
2008,99,2945.036111,2945.052778,200.0,140.0,66.854,72.124,123.0,25.904,24.465,0.0,0.0,,,304.371,12.592,0.0,0.0,0.0,0.0,8,lg2008_023_00000_nb150_tim.csv,3138.0,lg2008_023_00000_nb150_tim.csv,4557.0,237,1981912.0,1983331.0,2.8629598591612053
2008,101,2945.172222,2945.195833,200.0,120.0,66.987,71.826,122.0,0.332,0.276,0.0,0.0,,,17.243,0.663,0.332,0.166,44.877,47.53,8,lg2008_023_14400_nb150_tim.csv,537.0,lg2008_023_14400_nb150_tim.csv,2547.0,238,1993500.0,1995510.0,1.2386091496771747
2008,103,2945.567361,2945.588889,200.0,100.0,67.123,71.534,122.0,0.0,0.0,0.0,0.0,,,803.517,27.035,0.606,-1.0,0.606,1.334,8,lg2008_023_43200_nb150_tim.csv,5800.0,lg2008_023_50400_nb150_tim.csv,536.0,239,2027141.0,2028974.0,1.2606099600142942
2008,105,2947.00625,2947.025694,200.0,20.0,67.647,70.266,119.0,6.262,1.999,0.4,0.2,,,12.525,0.466,0.0,0.0,0.0,0.0,8,lg2008_025_00000_nb150_tim.csv,596.0,lg2008_025_00000_nb150_tim.csv,2252.0,240,2149635.0,2151291.0,0.5561444377383984
2008,107,2947.128472,2947.152083,200.0,0.0,67.777,69.928,120.0,0.433,0.324,2.487,0.216,,,253.46,8.326,0.0,0.0,1.622,1.135,8,lg2008_025_07200_nb150_tim.csv,3907.0,lg2008_025_07200_nb150_tim.csv,5917.0,241,2160040.0,2162050.0,0.410622410077222
2008,109,2948.710417,2948.735417,200.0,-40.0,68.033,69.298,121.0,158.988,32.959,0.098,0.049,,,2.363,0.197,0.0,0.0,0.0,0.0,8,lg2008_026_57600_nb150_tim.csv,3790.0,lg2008_026_57600_nb150_tim.csv,5918.0,242,2294714.0,2296842.0,1.888194614059596
2008,111,2948.913194,2948.945139,200.0,-20.0,67.913,69.623,122.0,1.746,0.759,0.607,0.152,,,20.273,0.645,0.0,0.0,0.0,0.0,8,lg2008_026_72000_nb150_tim.csv,6863.0,lg2008_026_79200_nb150_tim.csv,2488.0,243,2311978.0,2314697.0,1.5491721813728592
2008,114,2949.261806,2949.284028,200.0,40.0,67.518,70.598,120.0,0.47,0.235,6.458,0.939,,,62.705,1.644,0.0,0.0,9.629,3.64,8,lg2008_027_21600_nb150_tim.csv,1070.0,lg2008_027_21600_nb150_tim.csv,2962.0,244,2341656.0,2343548.0,2.0001268709297317
2008,116,2949.576389,2949.597917,200.0,60.0,67.385,70.907,120.0,345.207,75.157,0.262,0.098,,,11.786,0.262,0.0,0.0,2.75,10.739,8,lg2008_027_43200_nb150_tim.csv,6567.0,lg2008_027_50400_nb150_tim.csv,1306.0,245,2368435.0,2370267.0,1.6164888161472437
2008,118,2949.759028,2949.780556,200.0,80.0,67.25,71.21,125.0,6.981,6.859,0.0,0.0,,,218.004,6.699,0.0,0.0,0.122,0.245,8,lg2008_027_64800_nb150_tim.csv,834.0,lg2008_027_64800_nb150_tim.csv,2666.0,246,2383982.0,2385814.0,1.4349218039639753
2008,120,2950.293056,2950.309028,100.0,-60.0,68.752,70.755,119.0,4.922,2.363,16.342,0.591,,,17.129,0.591,0.0,0.0,0.0,0.0,8,lg2008_028_21600_nb150_tim.csv,3730.0,lg2008_028_21600_nb150_tim.csv,5090.0,247,2429441.0,2430801.0,1.5973480284123147
2008,122,2950.536111,2950.558333,116.0,-47.0,68.601,70.637,120.0,0.357,0.119,6.077,0.536,,,0.0,0.0,0.0,0.0,2.979,6.435,8,lg2008_028_43200_nb150_tim.csv,3139.0,lg2008_028_43200_nb150_tim.csv,5031.0,248,2450131.0,2452023.0,1.8285482479280037
2008,124,2951.6,2951.620833,281.0,-43.0,67.529,67.877,119.0,217.033,193.401,0.223,0.022,,,0.78,0.033,0.0,0.0,0.0,0.0,8,lg2008_029_50400_nb150_tim.csv,1484.0,lg2008_029_50400_nb150_tim.csv,3258.0,249,2540697.0,2542471.0,2.2032092018787273
2008,126,2952.343056,2952.366667,380.0,10.0,66.573,67.173,97.0,4.015,5.705,327.205,37.475,,,32.224,1.162,0.0,0.0,0.0,0.0,8,lg2008_030_28800_nb150_tim.csv,893.0,lg2008_030_28800_nb150_tim.csv,2903.0,250,2603957.0,2605967.0,1.1031976628554627
2008,128,2952.734028,2952.758333,420.0,0.0,66.367,66.38,121.0,3532.671,622.388,84.801,10.887,,,26.424,1.086,0.0,0.0,0.0,0.0,8,lg2008_030_57600_nb150_tim.csv,5800.0,lg2008_030_64800_nb150_tim.csv,775.0,251,2637242.0,2639312.0,1.6114385160151585
2008,130,2952.954167,2952.981944,440.0,15.0,66.151,66.332,120.0,125.097,26.042,112.709,11.106,,,204.106,5.553,0.0,0.0,0.0,0.0,8,lg2008_030_79200_nb150_tim.csv,3260.0,lg2008_030_79200_nb150_tim.csv,5625.0,252,2655987.0,2658352.0,1.9038599605537057
2008,132,2953.338889,2953.3625,470.0,0.0,66.034,65.633,121.0,0.352,0.235,57.2,5.379,,,26.427,0.94,0.0,0.0,0.0,0.0,8,lg2008_031_28800_nb150_tim.csv,539.0,lg2008_031_28800_nb150_tim.csv,2550.0,253,2688747.0,2690758.0,1.7924474817724474
2008,134,2954.355556,2954.38125,550.0,15.0,65.445,64.609,121.0,705.0,184.515,9.866,0.774,,,177.58,4.817,0.0,0.0,0.0,0.0,8,lg2008_032_28800_nb150_tim.csv,1931.0,lg2008_032_28800_nb150_tim.csv,4119.0,254,2774949.0,2777137.0,1.1718369879697312
2008,254,2940.986806,2941.00625,300.0,120.0,66.383,70.172,124.0,526.411,217.633,0.0,0.0,,,50.855,2.028,0.0,0.0,0.0,0.0,8,lg2008_018_79200_nb150_tim.csv,6032.0,lg2008_019_00000_nb150_tim.csv,594.0,255,1637205.0,1638860.0,1.7322653985509122
2008,255,2940.797222,2940.81875,300.0,140.0,66.252,70.477,120.0,10.403,8.812,0.0,0.0,,,1237.792,40.607,0.0,0.0,0.0,0.0,8,lg2008_018_64800_nb150_tim.csv,4081.0,lg2008_018_64800_nb150_tim.csv,5914.0,256,1621067.0,1622900.0,2.0671391312251206
2009,1,3293.752083,3293.769444,600.0,40.0,64.9337,64.3809,0.0,20.783,14.154,0.0,0.0,0.0,0.0,203.89,9.675,0.0,0.0,0.0,0.0,9,lg2009_005_64800_nb150_tim.csv,147.0,lg2009_005_64800_nb150_tim.csv,1222.0,257,205385.0,206460.0,1.5288898698960558
2009,5,3294.600694,3294.617361,600.0,180.0,64.0832,66.5481,0.0,3.147,4.495,0.0,0.0,0.0,0.0,768.262,33.222,0.0,0.0,5.694,4.046,9,lg2009_006_50400_nb150_tim.csv,945.0,lg2009_006_50400_nb150_tim.csv,1812.0,258,249607.0,250474.0,1.157759024577091
2009,8,3295.663194,3295.68125,590.0,130.0,64.4647,65.9534,120.0,0.488,0.813,0.0,0.0,0.0,0.0,387.181,14.099,0.325,4.876,19.018,44.862,9,lg2009_007_50400_nb150_tim.csv,3441.0,lg2009_007_57600_nb150_tim.csv,677.0,259,297403.0,298207.0,1.2635544513457821
2009,17,3298.9875,3299.015972,500.0,200.0,64.6097,68.291,120.4,0.163,0.407,0.0,0.0,0.0,0.0,930.333,34.876,1.792,28.991,152.124,133.882,9,lg2009_010_79200_nb150_tim.csv,3667.0,lg2009_011_00000_nb150_tim.csv,901.0,260,439526.0,441077.0,1.123831829896819
2009,20,3299.278472,3299.304167,500.0,160.0,64.8586,67.6924,120.3,0.769,1.111,0.0,0.0,0.0,0.0,267.229,10.423,0.0,0.0,1.281,2.136,9,lg2009_011_21600_nb150_tim.csv,1340.0,lg2009_011_21600_nb150_tim.csv,2534.0,261,453541.0,454735.0,1.223731241283005
2009,22,3299.75625,3299.781944,460.0,46.0,65.8369,66.5263,120.0,5.956,5.858,7.42,1.465,0.0,0.0,582.111,14.743,0.0,0.0,0.0,0.0,9,lg2009_011_64800_nb150_tim.csv,282.0,lg2009_011_64800_nb150_tim.csv,1300.0,262,474632.0,475650.0,1.4781740268245964
2009,23,3299.797222,3299.824306,460.0,46.0,65.8378,66.5365,121.0,139.821,81.499,2.736,0.463,0.0,0.0,176.895,4.631,0.0,0.0,0.0,0.0,9,lg2009_011_64800_nb150_tim.csv,1912.0,lg2009_011_64800_nb150_tim.csv,3060.0,263,476262.0,477410.0,1.4563407310709424
2009,25,3300.265972,3300.291667,400.0,160.0,65.4975,69.2073,123.8,1.408,2.377,0.0,0.0,0.0,0.0,417.747,15.986,0.0,0.0,13.819,0.792,9,lg2009_012_21600_nb150_tim.csv,717.0,lg2009_012_21600_nb150_tim.csv,1815.0,264,497071.0,498169.0,0.9410815893238503
2009,27,3300.540278,3300.5625,400.0,100.0,65.8838,68.2765,124.0,8.974,12.9,0.337,0.112,0.0,0.0,113.63,4.344,0.0,0.0,0.449,0.168,9,lg2009_012_43200_nb150_tim.csv,1805.0,lg2009_012_43200_nb150_tim.csv,2770.0,265,508952.0,509917.0,0.9367305037955188
2009,32,3301.545139,3301.568056,400.0,40.0,66.2511,67.3499,120.0,357.949,191.839,27.388,4.282,0.0,0.0,150.776,5.995,0.0,0.0,0.095,0.019,9,lg2009_013_43200_nb150_tim.csv,2209.0,lg2009_013_43200_nb150_tim.csv,3598.0,266,557719.0,559108.0,1.1151564748202918
