Latitude,Longitude,File_Prefix
-55.678935,-64.60922166666667,lg2017_364_79200_nb150
-56.02831833333333,-64.44104,lg2018_000_07200_nb150
-56.051480000000005,-64.42739,lg2018_000_07200_nb150
-56.07492,-64.41576500000001,lg2018_000_07200_nb150
-56.09778333333333,-64.40667333333333,lg2018_000_07200_nb150
-56.118855,-64.39617833333334,lg2018_000_07200_nb150
-56.14056,-64.38386333333334,lg2018_000_07200_nb150
-56.16221666666666,-64.371245,lg2018_000_07200_nb150
-56.18427666666667,-64.35858499999999,lg2018_000_07200_nb150
-56.20594499999999,-64.34691666666667,lg2018_000_07200_nb150
-56.22721166666667,-64.33564833333334,lg2018_000_07200_nb150
-56.24859666666666,-64.32395833333334,lg2018_000_07200_nb150
-56.27050333333333,-64.31188333333333,lg2018_000_07200_nb150
-56.292485,-64.29949,lg2018_000_07200_nb150
-56.31555833333334,-64.28668666666667,lg2018_000_07200_nb150
-56.33877,-64.274485,lg2018_000_07200_nb150
-56.36134833333333,-64.26308833333333,lg2018_000_07200_nb150
-56.36391666666667,-64.26177833333334,lg2018_000_07200_nb150
-56.36401166666667,-64.26176,lg2018_000_14400_nb150
-56.386645,-64.25025,lg2018_000_14400_nb150
-56.410675,-64.23758666666667,lg2018_000_14400_nb150
-56.43468666666666,-64.224395,lg2018_000_14400_nb150
-56.45785333333333,-64.21098333333333,lg2018_000_14400_nb150
-56.48050666666666,-64.19795333333333,lg2018_000_14400_nb150
-56.50328,-64.18501166666667,lg2018_000_14400_nb150
-56.52559666666666,-64.1729,lg2018_000_14400_nb150
-56.54718166666667,-64.162125,lg2018_000_14400_nb150
-56.56998000000001,-64.15051833333334,lg2018_000_14400_nb150
-56.59334166666667,-64.13855833333334,lg2018_000_14400_nb150
-56.61656333333333,-64.12613333333333,lg2018_000_14400_nb150
-56.639575,-64.11281833333334,lg2018_000_14400_nb150
-56.66243666666666,-64.09896833333333,lg2018_000_14400_nb150
-56.68248166666667,-64.088575,lg2018_000_14400_nb150
-56.70419833333333,-64.07805666666667,lg2018_000_14400_nb150
-56.71581333333334,-64.07252833333334,lg2018_000_14400_nb150
-56.71596666666667,-64.07247666666666,lg2018_000_21600_nb150
-56.73851833333333,-64.06157166666667,lg2018_000_21600_nb150
-56.763045,-64.05028,lg2018_000_21600_nb150
-56.787305,-64.038115,lg2018_000_21600_nb150
-56.81077,-64.02597,lg2018_000_21600_nb150
-56.83501333333334,-64.01399166666667,lg2018_000_21600_nb150
-56.860018333333336,-64.000635,lg2018_000_21600_nb150
-56.88257666666666,-63.98751166666667,lg2018_000_21600_nb150
-56.90626,-63.97329333333333,lg2018_000_21600_nb150
-56.93241166666667,-63.95702833333333,lg2018_000_21600_nb150
-56.95922166666666,-63.94266666666667,lg2018_000_21600_nb150
-56.98532166666666,-63.92977333333333,lg2018_000_21600_nb150
-57.01109833333334,-63.917225,lg2018_000_21600_nb150
-57.03662833333333,-63.905330000000006,lg2018_000_21600_nb150
-57.06230666666666,-63.89380500000001,lg2018_000_21600_nb150
-57.08157833333333,-63.88558333333334,lg2018_000_21600_nb150
-57.08168333333333,-63.88555166666666,lg2018_000_28800_nb150
-57.10776833333333,-63.87479,lg2018_000_28800_nb150
